EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,PRUNE_RATE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
0,drop-elm,mnist,8000,0.5,badnet,0,1,"(4, 4)",0.2795,0.0003325942350332594,2461.0169274806976
0,drop-elm,mnist,8000,0.1,badnet,0,1,"(8, 8)",0.9654,0.008980044345898004,2464.457795858383
0,drop-elm,mnist,8000,0.3,badnet,0,1,"(8, 8)",0.8826,0.018957871396895788,2462.5853233337402
0,drop-elm,mnist,8000,0.5,badnet,0,1,"(8, 8)",0.2795,0.016407982261640797,2448.632351398468
0,drop-elm,mnist,8000,0.1,badnet,0,2,"(4, 4)",0.9654,0.003658536585365854,2446.7416927814484
0,drop-elm,mnist,8000,0.3,badnet,0,2,"(4, 4)",0.8826,0.0031042128603104213,2440.9404196739197
0,drop-elm,mnist,8000,0.5,badnet,0,2,"(4, 4)",0.2795,0.0003325942350332594,2451.830731868744
0,drop-elm,mnist,8000,0.1,badnet,0,2,"(8, 8)",0.9654,0.008980044345898004,2470.01971578598
0,drop-elm,mnist,8000,0.3,badnet,0,2,"(8, 8)",0.8826,0.018957871396895788,2466.8974635601044
0,drop-elm,mnist,8000,0.5,badnet,0,2,"(8, 8)",0.2795,0.016407982261640797,2469.8221015930176
0,drop-elm,mnist,8000,0.1,badnet,0,5,"(4, 4)",0.9654,0.003658536585365854,2599.4169495105743
0,drop-elm,mnist,8000,0.3,badnet,0,5,"(4, 4)",0.8826,0.0031042128603104213,2687.122020959854
0,drop-elm,mnist,8000,0.5,badnet,0,5,"(4, 4)",0.2795,0.0003325942350332594,2674.482544183731
0,drop-elm,mnist,8000,0.1,badnet,0,5,"(8, 8)",0.9654,0.008980044345898004,2682.0674543380737
0,drop-elm,mnist,8000,0.3,badnet,0,5,"(8, 8)",0.8826,0.018957871396895788,2683.3601865768433
0,drop-elm,mnist,8000,0.5,badnet,0,5,"(8, 8)",0.2795,0.016407982261640797,2705.6218309402466
0,drop-elm,mnist,10000,0.1,badnet,0,0.2,"(4, 4)",0.9624,0.010532150776053215,3520.227926969528
0,drop-elm,mnist,10000,0.3,badnet,0,0.2,"(4, 4)",0.919,0.003547671840354767,3509.1456439495087
0,drop-elm,mnist,10000,0.5,badnet,0,0.2,"(4, 4)",0.3547,0.0,3537.3923723697662
0,drop-elm,mnist,10000,0.1,badnet,0,0.2,"(8, 8)",0.9624,0.004545454545454545,3516.2274770736694
0,drop-elm,mnist,10000,0.3,badnet,0,0.2,"(8, 8)",0.919,0.0024390243902439024,3527.0574474334717
0,drop-elm,mnist,10000,0.5,badnet,0,0.2,"(8, 8)",0.3547,0.0,3417.2516531944275
0,drop-elm,mnist,10000,0.1,badnet,0,0.5,"(4, 4)",0.9624,0.010532150776053215,3399.7344133853912
0,drop-elm,mnist,10000,0.3,badnet,0,0.5,"(4, 4)",0.919,0.003547671840354767,3418.376928806305
0,drop-elm,mnist,10000,0.5,badnet,0,0.5,"(4, 4)",0.3547,0.0,3398.41450548172
0,drop-elm,mnist,10000,0.1,badnet,0,0.5,"(8, 8)",0.9624,0.004545454545454545,3397.590055704117
0,drop-elm,mnist,10000,0.3,badnet,0,0.5,"(8, 8)",0.919,0.0024390243902439024,3395.4945566654205
0,drop-elm,mnist,10000,0.5,badnet,0,0.5,"(8, 8)",0.3547,0.0,3409.402183532715
0,drop-elm,mnist,10000,0.1,badnet,0,1,"(4, 4)",0.9624,0.010532150776053215,3411.6547651290894
0,drop-elm,mnist,10000,0.3,badnet,0,1,"(4, 4)",0.919,0.003547671840354767,3406.5678470134735
0,drop-elm,mnist,10000,0.5,badnet,0,1,"(4, 4)",0.3547,0.0,3387.5998451709747
0,drop-elm,mnist,10000,0.1,badnet,0,1,"(8, 8)",0.9624,0.004545454545454545,3386.656196832657
0,drop-elm,mnist,10000,0.3,badnet,0,1,"(8, 8)",0.919,0.0024390243902439024,3374.7005524635315
0,drop-elm,mnist,10000,0.5,badnet,0,1,"(8, 8)",0.3547,0.0,3274.2539229393005
0,drop-elm,mnist,10000,0.1,badnet,0,2,"(4, 4)",0.9624,0.010532150776053215,3218.786605358124
0,drop-elm,mnist,10000,0.3,badnet,0,2,"(4, 4)",0.919,0.003547671840354767,3220.0303049087524
0,drop-elm,mnist,10000,0.5,badnet,0,2,"(4, 4)",0.3547,0.0,3239.18238902092
0,drop-elm,mnist,10000,0.1,badnet,0,2,"(8, 8)",0.9624,0.004545454545454545,3241.314526319504
0,drop-elm,mnist,10000,0.3,badnet,0,2,"(8, 8)",0.919,0.0024390243902439024,3224.2625575065613
0,drop-elm,mnist,10000,0.5,badnet,0,2,"(8, 8)",0.3547,0.0,3190.3750019073486
0,drop-elm,mnist,10000,0.1,badnet,0,5,"(4, 4)",0.9624,0.010532150776053215,3141.1345958709717
0,drop-elm,mnist,10000,0.3,badnet,0,5,"(4, 4)",0.919,0.003547671840354767,3129.767279624939
0,drop-elm,mnist,10000,0.5,badnet,0,5,"(4, 4)",0.3547,0.0,3136.595372915268
