EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
0,mlelm,svhn,8000,badnet,0,0.2,"(4, 4)",0.5353027043638598,0.09840250329380763,1479.354117155075
0,mlelm,svhn,8000,badnet,0,0.2,"(8, 8)",0.5379917025199753,0.6142127799736496,1391.9216742515564
0,mlelm,svhn,8000,badnet,0,0.5,"(2, 2)",0.5349185617701291,0.031291172595520424,1418.850162267685
0,mlelm,svhn,8000,badnet,0,0.5,"(4, 4)",0.5364167178856791,0.284667325428195,1410.2087652683258
0,mlelm,svhn,8000,badnet,0,0.5,"(8, 8)",0.5361094038106944,0.7533349802371543,1419.8219759464264
0,mlelm,svhn,8000,badnet,0,1,"(2, 2)",0.5334972341733252,0.07205204216073782,1392.4283964633942
0,mlelm,svhn,8000,badnet,0,1,"(4, 4)",0.5332283343577136,0.5260210803689066,1446.2805511951447
0,mlelm,svhn,8000,badnet,0,1,"(8, 8)",0.5315765212046712,0.8440382081686432,1404.3329575061798
0,mlelm,svhn,8000,badnet,0,2,"(2, 2)",0.532460049170252,0.24987648221343878,1430.6738510131836
0,mlelm,svhn,8000,badnet,0,2,"(4, 4)",0.5330362630608481,0.7054100790513835,1332.882631778717
0,mlelm,svhn,8000,badnet,0,2,"(8, 8)",0.532997848801475,0.8991683135704877,1408.8969378471375
0,mlelm,svhn,8000,badnet,0,5,"(2, 2)",0.5226644130301167,0.6370223978919632,1365.0740768909454
0,mlelm,svhn,8000,badnet,0,5,"(4, 4)",0.5190918869084205,0.8344449934123848,1318.5963509082794
0,mlelm,svhn,8000,badnet,0,5,"(8, 8)",0.5344191763982791,0.939146903820817,1363.2462282180786
0,drop-elm,svhn,500,badnet,0,0.2,"(2, 2)",0.26252304855562386,0.09601449275362318,429.1364974975586
0,drop-elm,svhn,500,badnet,0,0.2,"(4, 4)",0.26213890596189304,0.45186923583662714,421.5133321285248
0,drop-elm,svhn,500,badnet,0,0.2,"(8, 8)",0.26279194837123543,0.6920289855072463,438.40717458724976
0,drop-elm,svhn,500,badnet,0,0.5,"(2, 2)",0.2620236631837738,0.37561758893280633,441.5365891456604
0,drop-elm,svhn,500,badnet,0,0.5,"(4, 4)",0.2623309772587584,0.7441946640316206,466.38441920280457
0,drop-elm,svhn,500,badnet,0,0.5,"(8, 8)",0.2624462200368777,0.8276926877470355,472.8289461135864
0,drop-elm,svhn,500,badnet,0,1,"(2, 2)",0.2614858635525507,0.687211791831357,474.3234555721283
0,drop-elm,svhn,500,badnet,0,1,"(4, 4)",0.26156269207129684,0.8543725296442688,485.6491804122925
0,drop-elm,svhn,500,badnet,0,1,"(8, 8)",0.2607559926244622,0.8878046772068511,469.564373254776
0,drop-elm,svhn,500,badnet,0,2,"(2, 2)",0.25787492317148125,0.8491847826086957,501.9299249649048
0,drop-elm,svhn,500,badnet,0,2,"(4, 4)",0.2587584511370621,0.9059206192358367,514.9427945613861
0,drop-elm,svhn,500,badnet,0,2,"(8, 8)",0.25971880762138905,0.9255599472990778,490.6582489013672
0,drop-elm,svhn,500,badnet,0,5,"(2, 2)",0.24957744314689612,0.9244482872200264,464.60237097740173
0,drop-elm,svhn,500,badnet,0,5,"(4, 4)",0.25568531038721576,0.9436758893280632,493.46035957336426
0,drop-elm,svhn,500,badnet,0,5,"(8, 8)",0.25802858020897357,0.9578392621870883,503.2074673175812
0,drop-elm,svhn,1000,badnet,0,0.2,"(2, 2)",0.2828057775046097,0.31233530961791833,937.7041420936584
0,drop-elm,svhn,1000,badnet,0,0.2,"(4, 4)",0.2832283343577136,0.52832674571805,1171.6718113422394
0,drop-elm,svhn,1000,badnet,0,0.2,"(8, 8)",0.28246004917025197,0.7488883399209486,1050.8126921653748
0,drop-elm,svhn,1000,badnet,0,0.5,"(2, 2)",0.28246004917025197,0.6453392621870883,953.9626333713531
0,drop-elm,svhn,1000,badnet,0,0.5,"(4, 4)",0.28276736324523666,0.7917490118577075,1052.9238822460175
0,drop-elm,svhn,1000,badnet,0,0.5,"(8, 8)",0.28230639213275965,0.8565135046113307,970.240152835846
0,drop-elm,svhn,1000,badnet,0,1,"(2, 2)",0.27977105101413646,0.811141304347826,948.8426010608673
0,drop-elm,svhn,1000,badnet,0,1,"(4, 4)",0.2815765212046712,0.8775527009222661,1028.8071711063385
0,drop-elm,svhn,1000,badnet,0,1,"(8, 8)",0.2806545789797173,0.9053030303030303,1021.5286877155304
0,drop-elm,svhn,1000,badnet,0,2,"(2, 2)",0.27946373693915183,0.8845520421607378,945.3671414852142
0,drop-elm,svhn,1000,badnet,0,2,"(4, 4)",0.280500921942225,0.9192193675889329,990.9567277431488
0,drop-elm,svhn,1000,badnet,0,2,"(8, 8)",0.2810771358328211,0.9371706192358367,1067.964234828949
0,drop-elm,svhn,1000,badnet,0,5,"(2, 2)",0.27642901044867857,0.9328474967061924,976.6200838088989
0,drop-elm,svhn,1000,badnet,0,5,"(4, 4)",0.27796558082360173,0.9499341238471674,955.5962553024292
0,drop-elm,svhn,1000,badnet,0,5,"(8, 8)",0.27980946527350953,0.9636857707509882,1084.0063345432281
0,drop-elm,svhn,2000,badnet,0,0.2,"(2, 2)",0.3125768285187462,0.45594532279314887,1962.3984837532043
0,drop-elm,svhn,2000,badnet,0,0.2,"(4, 4)",0.31315304240934233,0.6724720026350461,1722.7787342071533
0,drop-elm,svhn,2000,badnet,0,0.2,"(8, 8)",0.31223110018438843,0.7609930830039525,4160.288475036621
0,drop-elm,svhn,2000,badnet,0,0.5,"(2, 2)",0.31246158574062693,0.7483942687747036,2618.8630747795105
0,drop-elm,svhn,2000,badnet,0,0.5,"(4, 4)",0.3127304855562385,0.8298336627140975,2109.525092124939
0,drop-elm,svhn,2000,badnet,0,0.5,"(8, 8)",0.31223110018438843,0.8629364295125165,3084.2000012397766
0,drop-elm,svhn,2000,badnet,0,1,"(2, 2)",0.31184695759065767,0.8486495388669302,3172.755249261856
0,drop-elm,svhn,2000,badnet,0,1,"(4, 4)",0.31280731407498463,0.8857872200263505,1926.6309478282928
0,drop-elm,svhn,2000,badnet,0,1,"(8, 8)",0.3123079287031346,0.9102849143610013,3957.4382553100586
0,drop-elm,svhn,2000,badnet,0,2,"(2, 2)",0.3120774431468961,0.8978096179183136,1495.648525238037
0,drop-elm,svhn,2000,badnet,0,2,"(4, 4)",0.3126536570374923,0.9188899868247694,1593.2712333202362
0,drop-elm,svhn,2000,badnet,0,2,"(8, 8)",0.3117317148125384,0.9386528326745718,1460.328872680664
0,drop-elm,svhn,2000,badnet,0,5,"(2, 2)",0.3086585740626921,0.9313241106719368,1608.6251068115234
0,drop-elm,svhn,2000,badnet,0,5,"(4, 4)",0.3108097725875845,0.945116930171278,1458.9944128990173
0,drop-elm,svhn,2000,badnet,0,5,"(8, 8)",0.310079901659496,0.9626152832674572,1598.6925075054169
0,drop-elm,svhn,5000,badnet,0,0.2,"(2, 2)",0.35464044253226795,0.6331933465085638,4110.634407997131
0,drop-elm,svhn,5000,badnet,0,0.2,"(4, 4)",0.3546788567916411,0.6842061923583662,4173.98465180397
0,drop-elm,svhn,5000,badnet,0,0.2,"(8, 8)",0.35464044253226795,0.7511116600790514,4236.470276594162
0,drop-elm,svhn,5000,badnet,0,0.5,"(2, 2)",0.3546020282728949,0.7981719367588933,4170.167499303818
0,drop-elm,svhn,5000,badnet,0,0.5,"(4, 4)",0.35429471419791025,0.8141880764163373,4161.631942987442
