EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
1,pca-elm,fmnist,500,badnet,0,0.05,"(2, 2)",0.8173,0.5058888888888889,19.863546133041382
0,pca-elm,fmnist,500,badnet,0,0.05,"(4, 4)",0.8188,0.6795555555555556,19.772743940353394
1,pca-elm,fmnist,500,badnet,0,0.05,"(4, 4)",0.8188,0.6795555555555556,19.872835159301758
0,pca-elm,fmnist,500,badnet,0,0.05,"(8, 8)",0.819,0.6725555555555556,19.759060859680176
1,pca-elm,fmnist,500,badnet,0,0.05,"(8, 8)",0.819,0.6725555555555556,19.827718019485474
0,pca-elm,fmnist,500,badnet,0,0.1,"(2, 2)",0.8204,0.7296666666666667,19.771759510040283
1,pca-elm,fmnist,500,badnet,0,0.1,"(2, 2)",0.8204,0.7296666666666667,19.76657795906067
0,pca-elm,fmnist,500,badnet,0,0.1,"(4, 4)",0.8202,0.7346666666666667,19.857747316360474
1,pca-elm,fmnist,500,badnet,0,0.1,"(4, 4)",0.8202,0.7346666666666667,19.846455335617065
0,pca-elm,fmnist,500,badnet,0,0.1,"(8, 8)",0.8202,0.8262222222222222,19.825252532958984
1,pca-elm,fmnist,500,badnet,0,0.1,"(8, 8)",0.8202,0.8262222222222222,19.797132968902588
0,pca-elm,fmnist,500,badnet,0,0.2,"(2, 2)",0.8173,0.8422222222222222,19.861793756484985
1,pca-elm,fmnist,500,badnet,0,0.2,"(2, 2)",0.8173,0.8422222222222222,19.811285734176636
0,pca-elm,fmnist,500,badnet,0,0.2,"(4, 4)",0.8175,0.8448888888888889,19.80294966697693
1,pca-elm,fmnist,500,badnet,0,0.2,"(4, 4)",0.8175,0.8448888888888889,19.844434022903442
0,pca-elm,fmnist,500,badnet,0,0.2,"(8, 8)",0.8204,0.8536666666666667,19.84000325202942
1,pca-elm,fmnist,500,badnet,0,0.2,"(8, 8)",0.8204,0.8536666666666667,19.79068899154663
0,pca-elm,fmnist,700,badnet,0,0.02,"(2, 2)",0.8203,0.43077777777777776,19.814656019210815
1,pca-elm,fmnist,700,badnet,0,0.02,"(2, 2)",0.8203,0.43077777777777776,19.810002088546753
0,pca-elm,fmnist,700,badnet,0,0.02,"(4, 4)",0.8213,0.4672222222222222,19.82393503189087
1,pca-elm,fmnist,700,badnet,0,0.02,"(4, 4)",0.8213,0.4672222222222222,19.91517972946167
0,pca-elm,fmnist,700,badnet,0,0.02,"(8, 8)",0.8199,0.5394444444444444,19.83933663368225
1,pca-elm,fmnist,700,badnet,0,0.02,"(8, 8)",0.8199,0.5394444444444444,19.832982540130615
0,pca-elm,fmnist,700,badnet,0,0.05,"(2, 2)",0.8173,0.5058888888888889,19.86946153640747
1,pca-elm,fmnist,700,badnet,0,0.05,"(2, 2)",0.8173,0.5058888888888889,19.81582474708557
0,pca-elm,fmnist,700,badnet,0,0.05,"(4, 4)",0.8188,0.6795555555555556,19.80665135383606
1,pca-elm,fmnist,700,badnet,0,0.05,"(4, 4)",0.8188,0.6795555555555556,19.80960178375244
0,pca-elm,fmnist,700,badnet,0,0.05,"(8, 8)",0.819,0.6725555555555556,19.763842821121216
1,pca-elm,fmnist,700,badnet,0,0.05,"(8, 8)",0.819,0.6725555555555556,19.76845097541809
0,pca-elm,fmnist,700,badnet,0,0.1,"(2, 2)",0.8204,0.7296666666666667,19.86901354789734
1,pca-elm,fmnist,700,badnet,0,0.1,"(2, 2)",0.8204,0.7296666666666667,19.781554698944092
0,pca-elm,fmnist,700,badnet,0,0.1,"(4, 4)",0.8202,0.7346666666666667,19.846126794815063
1,pca-elm,fmnist,700,badnet,0,0.1,"(4, 4)",0.8202,0.7346666666666667,19.80692958831787
0,pca-elm,fmnist,700,badnet,0,0.1,"(8, 8)",0.8202,0.8262222222222222,19.809596300125122
1,pca-elm,fmnist,700,badnet,0,0.1,"(8, 8)",0.8202,0.8262222222222222,19.827463150024414
0,pca-elm,fmnist,700,badnet,0,0.2,"(2, 2)",0.8173,0.8422222222222222,19.834490299224854
1,pca-elm,fmnist,700,badnet,0,0.2,"(2, 2)",0.8173,0.8422222222222222,19.864051580429077
0,pca-elm,fmnist,700,badnet,0,0.2,"(4, 4)",0.8175,0.8448888888888889,19.835448026657104
1,pca-elm,fmnist,700,badnet,0,0.2,"(4, 4)",0.8175,0.8448888888888889,19.852091312408447
0,pca-elm,fmnist,700,badnet,0,0.2,"(8, 8)",0.8204,0.8536666666666667,19.86911916732788
1,pca-elm,fmnist,700,badnet,0,0.2,"(8, 8)",0.8204,0.8536666666666667,19.821097135543823
0,pca-elm,fmnist,1000,badnet,0,0.02,"(2, 2)",0.8203,0.43077777777777776,19.77878999710083
1,pca-elm,fmnist,1000,badnet,0,0.02,"(2, 2)",0.8203,0.43077777777777776,19.81373953819275
0,pca-elm,fmnist,1000,badnet,0,0.02,"(4, 4)",0.8213,0.4672222222222222,19.8118953704834
1,pca-elm,fmnist,1000,badnet,0,0.02,"(4, 4)",0.8213,0.4672222222222222,19.889822959899902
0,pca-elm,fmnist,1000,badnet,0,0.02,"(8, 8)",0.8199,0.5394444444444444,19.819337368011475
1,pca-elm,fmnist,1000,badnet,0,0.02,"(8, 8)",0.8199,0.5394444444444444,19.86533808708191
0,pca-elm,fmnist,1000,badnet,0,0.05,"(2, 2)",0.8173,0.5058888888888889,19.775516271591187
1,pca-elm,fmnist,1000,badnet,0,0.05,"(2, 2)",0.8173,0.5058888888888889,19.81623935699463
0,pca-elm,fmnist,1000,badnet,0,0.05,"(4, 4)",0.8188,0.6795555555555556,19.798141956329346
1,pca-elm,fmnist,1000,badnet,0,0.05,"(4, 4)",0.8188,0.6795555555555556,19.759093046188354
0,pca-elm,fmnist,1000,badnet,0,0.05,"(8, 8)",0.819,0.6725555555555556,19.856905460357666
1,pca-elm,fmnist,1000,badnet,0,0.05,"(8, 8)",0.819,0.6725555555555556,19.788387537002563
0,pca-elm,fmnist,1000,badnet,0,0.1,"(2, 2)",0.8204,0.7296666666666667,19.87735414505005
1,pca-elm,fmnist,1000,badnet,0,0.1,"(2, 2)",0.8204,0.7296666666666667,19.79783058166504
0,pca-elm,fmnist,1000,badnet,0,0.1,"(4, 4)",0.8202,0.7346666666666667,19.794377326965332
1,pca-elm,fmnist,1000,badnet,0,0.1,"(4, 4)",0.8202,0.7346666666666667,19.830543279647827
0,pca-elm,fmnist,1000,badnet,0,0.1,"(8, 8)",0.8202,0.8262222222222222,19.847804069519043
1,pca-elm,fmnist,1000,badnet,0,0.1,"(8, 8)",0.8202,0.8262222222222222,19.870564222335815
0,pca-elm,fmnist,1000,badnet,0,0.2,"(2, 2)",0.8173,0.8422222222222222,19.887227535247803
1,pca-elm,fmnist,1000,badnet,0,0.2,"(2, 2)",0.8173,0.8422222222222222,19.873939514160156
0,pca-elm,fmnist,1000,badnet,0,0.2,"(4, 4)",0.8175,0.8448888888888889,19.841297388076782
1,pca-elm,fmnist,1000,badnet,0,0.2,"(4, 4)",0.8175,0.8448888888888889,19.891754388809204
0,pca-elm,fmnist,1000,badnet,0,0.2,"(8, 8)",0.8204,0.8536666666666667,19.87210440635681
1,pca-elm,fmnist,1000,badnet,0,0.2,"(8, 8)",0.8204,0.8536666666666667,19.837305068969727
0,pca-elm,fmnist,1500,badnet,0,0.02,"(2, 2)",0.8203,0.43077777777777776,19.82339119911194
1,pca-elm,fmnist,1500,badnet,0,0.02,"(2, 2)",0.8203,0.43077777777777776,19.90902352333069
0,pca-elm,fmnist,1500,badnet,0,0.02,"(4, 4)",0.8213,0.4672222222222222,19.95797085762024
1,pca-elm,fmnist,1500,badnet,0,0.02,"(4, 4)",0.8213,0.4672222222222222,19.79572319984436
0,pca-elm,fmnist,1500,badnet,0,0.02,"(8, 8)",0.8199,0.5394444444444444,19.851534366607666
1,pca-elm,fmnist,1500,badnet,0,0.02,"(8, 8)",0.8199,0.5394444444444444,19.896960496902466
0,pca-elm,fmnist,1500,badnet,0,0.05,"(2, 2)",0.8173,0.5058888888888889,19.819915056228638
1,pca-elm,fmnist,1500,badnet,0,0.05,"(2, 2)",0.8173,0.5058888888888889,19.813371181488037
0,pca-elm,fmnist,1500,badnet,0,0.05,"(4, 4)",0.8188,0.6795555555555556,19.879076957702637
1,pca-elm,fmnist,1500,badnet,0,0.05,"(4, 4)",0.8188,0.6795555555555556,19.821540355682373
0,pca-elm,fmnist,1500,badnet,0,0.05,"(8, 8)",0.819,0.6725555555555556,19.824063301086426
1,pca-elm,fmnist,1500,badnet,0,0.05,"(8, 8)",0.819,0.6725555555555556,19.831535816192627
0,pca-elm,fmnist,1500,badnet,0,0.1,"(2, 2)",0.8204,0.7296666666666667,19.828497648239136
1,pca-elm,fmnist,1500,badnet,0,0.1,"(2, 2)",0.8204,0.7296666666666667,19.93575119972229
0,pca-elm,fmnist,1500,badnet,0,0.1,"(4, 4)",0.8202,0.7346666666666667,19.864410877227783
1,pca-elm,fmnist,1500,badnet,0,0.1,"(4, 4)",0.8202,0.7346666666666667,19.827472448349
0,pca-elm,fmnist,1500,badnet,0,0.1,"(8, 8)",0.8202,0.8262222222222222,19.853450298309326
1,pca-elm,fmnist,1500,badnet,0,0.1,"(8, 8)",0.8202,0.8262222222222222,19.870057582855225
0,pca-elm,fmnist,1500,badnet,0,0.2,"(2, 2)",0.8173,0.8422222222222222,19.789969205856323
1,pca-elm,fmnist,1500,badnet,0,0.2,"(2, 2)",0.8173,0.8422222222222222,19.79123544692993
0,pca-elm,fmnist,1500,badnet,0,0.2,"(4, 4)",0.8175,0.8448888888888889,19.81647777557373
1,pca-elm,fmnist,1500,badnet,0,0.2,"(4, 4)",0.8175,0.8448888888888889,19.78874897956848
0,pca-elm,fmnist,1500,badnet,0,0.2,"(8, 8)",0.8204,0.8536666666666667,19.852751970291138
1,pca-elm,fmnist,1500,badnet,0,0.2,"(8, 8)",0.8204,0.8536666666666667,19.91313123703003
0,pca-elm,fmnist,2000,badnet,0,0.02,"(2, 2)",0.8203,0.43077777777777776,19.838513135910034
1,pca-elm,fmnist,2000,badnet,0,0.02,"(2, 2)",0.8203,0.43077777777777776,19.838834524154663
0,pca-elm,fmnist,2000,badnet,0,0.02,"(4, 4)",0.8213,0.4672222222222222,19.837438344955444
1,pca-elm,fmnist,2000,badnet,0,0.02,"(4, 4)",0.8213,0.4672222222222222,19.855316162109375
0,pca-elm,fmnist,2000,badnet,0,0.02,"(8, 8)",0.8199,0.5394444444444444,19.81139826774597
1,pca-elm,fmnist,2000,badnet,0,0.02,"(8, 8)",0.8199,0.5394444444444444,19.819045782089233
0,pca-elm,fmnist,2000,badnet,0,0.05,"(2, 2)",0.8173,0.5058888888888889,19.833576202392578
1,pca-elm,fmnist,2000,badnet,0,0.05,"(2, 2)",0.8173,0.5058888888888889,19.832095623016357
0,pca-elm,fmnist,2000,badnet,0,0.05,"(4, 4)",0.8188,0.6795555555555556,19.791828870773315
1,pca-elm,fmnist,2000,badnet,0,0.05,"(4, 4)",0.8188,0.6795555555555556,19.817559719085693
0,pca-elm,fmnist,2000,badnet,0,0.05,"(8, 8)",0.819,0.6725555555555556,19.873183965682983
1,pca-elm,fmnist,2000,badnet,0,0.05,"(8, 8)",0.819,0.6725555555555556,19.838026523590088
0,pca-elm,fmnist,2000,badnet,0,0.1,"(2, 2)",0.8204,0.7296666666666667,19.787244081497192
1,pca-elm,fmnist,2000,badnet,0,0.1,"(2, 2)",0.8204,0.7296666666666667,19.787107229232788
0,pca-elm,fmnist,2000,badnet,0,0.1,"(4, 4)",0.8202,0.7346666666666667,19.808874130249023
1,pca-elm,fmnist,2000,badnet,0,0.1,"(4, 4)",0.8202,0.7346666666666667,19.78202486038208
0,pca-elm,fmnist,2000,badnet,0,0.1,"(8, 8)",0.8202,0.8262222222222222,19.812040090560913
1,pca-elm,fmnist,2000,badnet,0,0.1,"(8, 8)",0.8202,0.8262222222222222,19.959640741348267
0,pca-elm,fmnist,2000,badnet,0,0.2,"(2, 2)",0.8173,0.8422222222222222,19.831104278564453
1,pca-elm,fmnist,2000,badnet,0,0.2,"(2, 2)",0.8173,0.8422222222222222,19.939286708831787
0,pca-elm,fmnist,2000,badnet,0,0.2,"(4, 4)",0.8175,0.8448888888888889,19.83103060722351
1,pca-elm,fmnist,2000,badnet,0,0.2,"(4, 4)",0.8175,0.8448888888888889,19.969418048858643
0,pca-elm,fmnist,2000,badnet,0,0.2,"(8, 8)",0.8204,0.8536666666666667,19.94663119316101
1,pca-elm,fmnist,2000,badnet,0,0.2,"(8, 8)",0.8204,0.8536666666666667,19.902549743652344
0,drop-elm,fmnist,500,badnet,0,0.02,"(2, 2)",0.8117,0.03111111111111111,140.57980036735535
1,drop-elm,fmnist,500,badnet,0,0.02,"(2, 2)",0.8117,0.03111111111111111,140.70381546020508
0,drop-elm,fmnist,500,badnet,0,0.02,"(4, 4)",0.8117,0.025444444444444443,140.6321747303009
1,drop-elm,fmnist,500,badnet,0,0.02,"(4, 4)",0.8117,0.025444444444444443,144.68410849571228
0,drop-elm,fmnist,500,badnet,0,0.02,"(8, 8)",0.8118,0.3042222222222222,143.71285939216614
1,drop-elm,fmnist,500,badnet,0,0.02,"(8, 8)",0.8118,0.3042222222222222,144.86126804351807
0,drop-elm,fmnist,500,badnet,0,0.05,"(2, 2)",0.8117,0.033777777777777775,141.69488763809204
1,drop-elm,fmnist,500,badnet,0,0.05,"(2, 2)",0.8117,0.033777777777777775,140.1762194633484
0,drop-elm,fmnist,500,badnet,0,0.05,"(4, 4)",0.8117,0.03411111111111111,139.17739844322205
1,drop-elm,fmnist,500,badnet,0,0.05,"(4, 4)",0.8117,0.03411111111111111,140.8841996192932
0,drop-elm,fmnist,500,badnet,0,0.05,"(8, 8)",0.8112,0.4945555555555556,139.09914255142212
1,drop-elm,fmnist,500,badnet,0,0.05,"(8, 8)",0.8112,0.4945555555555556,140.6318850517273
0,drop-elm,fmnist,500,badnet,0,0.1,"(2, 2)",0.8118,0.036555555555555556,140.80656361579895
1,drop-elm,fmnist,500,badnet,0,0.1,"(2, 2)",0.8118,0.036555555555555556,141.53843712806702
0,drop-elm,fmnist,500,badnet,0,0.1,"(4, 4)",0.8113,0.051444444444444445,143.21164560317993
1,drop-elm,fmnist,500,badnet,0,0.1,"(4, 4)",0.8113,0.051444444444444445,141.8251085281372
0,drop-elm,fmnist,500,badnet,0,0.1,"(8, 8)",0.8113,0.6824444444444444,139.8042232990265
1,drop-elm,fmnist,500,badnet,0,0.1,"(8, 8)",0.8113,0.6824444444444444,139.78272938728333
0,drop-elm,fmnist,500,badnet,0,0.2,"(2, 2)",0.8117,0.04477777777777778,141.89888763427734
1,drop-elm,fmnist,500,badnet,0,0.2,"(2, 2)",0.8117,0.04477777777777778,145.62186241149902
0,drop-elm,fmnist,500,badnet,0,0.2,"(4, 4)",0.8108,0.10955555555555556,150.4805097579956
1,drop-elm,fmnist,500,badnet,0,0.2,"(4, 4)",0.8108,0.10955555555555556,148.3511724472046
0,drop-elm,fmnist,500,badnet,0,0.2,"(8, 8)",0.8116,0.8448888888888889,144.02921414375305
1,drop-elm,fmnist,500,badnet,0,0.2,"(8, 8)",0.8116,0.8448888888888889,150.9655544757843
0,drop-elm,fmnist,700,badnet,0,0.02,"(2, 2)",0.8195,0.033666666666666664,200.0754210948944
1,drop-elm,fmnist,700,badnet,0,0.02,"(2, 2)",0.8195,0.033666666666666664,195.5308735370636
0,drop-elm,fmnist,700,badnet,0,0.02,"(4, 4)",0.8196,0.04688888888888889,209.0625298023224
1,drop-elm,fmnist,700,badnet,0,0.02,"(4, 4)",0.8196,0.04688888888888889,208.3003921508789
0,drop-elm,fmnist,700,badnet,0,0.02,"(8, 8)",0.8192,0.25333333333333335,203.00056767463684
1,drop-elm,fmnist,700,badnet,0,0.02,"(8, 8)",0.8192,0.25333333333333335,204.35233187675476
0,drop-elm,fmnist,700,badnet,0,0.05,"(2, 2)",0.8194,0.03722222222222222,208.6328182220459
1,drop-elm,fmnist,700,badnet,0,0.05,"(2, 2)",0.8194,0.03722222222222222,208.91042757034302
0,drop-elm,fmnist,700,badnet,0,0.05,"(4, 4)",0.8196,0.069,201.47063755989075
1,drop-elm,fmnist,700,badnet,0,0.05,"(4, 4)",0.8196,0.069,203.71412920951843
0,drop-elm,fmnist,700,badnet,0,0.05,"(8, 8)",0.8198,0.49744444444444447,210.777503490448
1,drop-elm,fmnist,700,badnet,0,0.05,"(8, 8)",0.8198,0.49744444444444447,209.96185755729675
0,drop-elm,fmnist,700,badnet,0,0.1,"(2, 2)",0.8193,0.044222222222222225,204.66775751113892
1,drop-elm,fmnist,700,badnet,0,0.1,"(2, 2)",0.8193,0.044222222222222225,201.97387981414795
0,drop-elm,fmnist,700,badnet,0,0.1,"(4, 4)",0.82,0.10522222222222222,204.16589188575745
1,drop-elm,fmnist,700,badnet,0,0.1,"(4, 4)",0.82,0.10522222222222222,200.942125082016
0,drop-elm,fmnist,700,badnet,0,0.1,"(8, 8)",0.82,0.7487777777777778,199.09299731254578
1,drop-elm,fmnist,700,badnet,0,0.1,"(8, 8)",0.82,0.7487777777777778,207.58484435081482
0,drop-elm,fmnist,700,badnet,0,0.2,"(2, 2)",0.8201,0.06166666666666667,209.13424706459045
1,drop-elm,fmnist,700,badnet,0,0.2,"(2, 2)",0.8201,0.06166666666666667,203.42433857917786
0,drop-elm,fmnist,700,badnet,0,0.2,"(4, 4)",0.8196,0.201,201.0876362323761
1,drop-elm,fmnist,700,badnet,0,0.2,"(4, 4)",0.8196,0.201,208.96331524848938
0,drop-elm,fmnist,700,badnet,0,0.2,"(8, 8)",0.8196,0.9151111111111111,208.01911044120789
1,drop-elm,fmnist,700,badnet,0,0.2,"(8, 8)",0.8196,0.9151111111111111,204.77283120155334
0,drop-elm,fmnist,1000,badnet,0,0.02,"(2, 2)",0.8372,0.03233333333333333,296.41792273521423
1,drop-elm,fmnist,1000,badnet,0,0.02,"(2, 2)",0.8372,0.03233333333333333,297.2505338191986
0,drop-elm,fmnist,1000,badnet,0,0.02,"(4, 4)",0.8372,0.05188888888888889,293.9972357749939
1,drop-elm,fmnist,1000,badnet,0,0.02,"(4, 4)",0.8372,0.05188888888888889,300.8978147506714
0,drop-elm,fmnist,1000,badnet,0,0.02,"(8, 8)",0.837,0.5057777777777778,298.0131118297577
1,drop-elm,fmnist,1000,badnet,0,0.02,"(8, 8)",0.837,0.5057777777777778,294.1574709415436
0,drop-elm,fmnist,1000,badnet,0,0.05,"(2, 2)",0.837,0.037,295.92983412742615
1,drop-elm,fmnist,1000,badnet,0,0.05,"(2, 2)",0.837,0.037,299.97590160369873
0,drop-elm,fmnist,1000,badnet,0,0.05,"(4, 4)",0.8368,0.08377777777777778,296.0654501914978
1,drop-elm,fmnist,1000,badnet,0,0.05,"(4, 4)",0.8368,0.08377777777777778,286.67927408218384
0,drop-elm,fmnist,1000,badnet,0,0.05,"(8, 8)",0.8367,0.7165555555555555,284.0763716697693
1,drop-elm,fmnist,1000,badnet,0,0.05,"(8, 8)",0.8367,0.7165555555555555,292.5763273239136
0,drop-elm,fmnist,1000,badnet,0,0.1,"(2, 2)",0.8371,0.04677777777777778,284.40856766700745
1,drop-elm,fmnist,1000,badnet,0,0.1,"(2, 2)",0.8371,0.04677777777777778,292.46873140335083
0,drop-elm,fmnist,1000,badnet,0,0.1,"(4, 4)",0.8373,0.15255555555555556,299.1358811855316
1,drop-elm,fmnist,1000,badnet,0,0.1,"(4, 4)",0.8373,0.15255555555555556,291.0473675727844
0,drop-elm,fmnist,1000,badnet,0,0.1,"(8, 8)",0.8368,0.8304444444444444,285.8515441417694
1,drop-elm,fmnist,1000,badnet,0,0.1,"(8, 8)",0.8368,0.8304444444444444,287.43827533721924
0,drop-elm,fmnist,1000,badnet,0,0.2,"(2, 2)",0.8374,0.07166666666666667,288.89172649383545
1,drop-elm,fmnist,1000,badnet,0,0.2,"(2, 2)",0.8374,0.07166666666666667,291.7288269996643
0,drop-elm,fmnist,1000,badnet,0,0.2,"(4, 4)",0.8371,0.32122222222222224,290.60010623931885
1,drop-elm,fmnist,1000,badnet,0,0.2,"(4, 4)",0.8371,0.32122222222222224,292.63761162757874
0,drop-elm,fmnist,1000,badnet,0,0.2,"(8, 8)",0.8369,0.9162222222222223,296.9022407531738
1,drop-elm,fmnist,1000,badnet,0,0.2,"(8, 8)",0.8369,0.9162222222222223,298.24991941452026
0,drop-elm,fmnist,1500,badnet,0,0.02,"(2, 2)",0.8418,0.03711111111111111,443.0282030105591
1,drop-elm,fmnist,1500,badnet,0,0.02,"(2, 2)",0.8418,0.03711111111111111,437.28946471214294
0,drop-elm,fmnist,1500,badnet,0,0.02,"(4, 4)",0.8416,0.06222222222222222,445.5899076461792
1,drop-elm,fmnist,1500,badnet,0,0.02,"(4, 4)",0.8416,0.06222222222222222,424.4686281681061
0,drop-elm,fmnist,1500,badnet,0,0.02,"(8, 8)",0.8415,0.34244444444444444,420.55434942245483
1,drop-elm,fmnist,1500,badnet,0,0.02,"(8, 8)",0.8415,0.34244444444444444,430.99763584136963
0,drop-elm,fmnist,1500,badnet,0,0.05,"(2, 2)",0.8416,0.04566666666666667,427.42198944091797
1,drop-elm,fmnist,1500,badnet,0,0.05,"(2, 2)",0.8416,0.04566666666666667,428.6056532859802
0,drop-elm,fmnist,1500,badnet,0,0.05,"(4, 4)",0.8416,0.12111111111111111,427.90829944610596
1,drop-elm,fmnist,1500,badnet,0,0.05,"(4, 4)",0.8416,0.12111111111111111,442.40807914733887
0,drop-elm,fmnist,1500,badnet,0,0.05,"(8, 8)",0.8415,0.6898888888888889,439.58510184288025
1,drop-elm,fmnist,1500,badnet,0,0.05,"(8, 8)",0.8415,0.6898888888888889,438.1853926181793
0,drop-elm,fmnist,1500,badnet,0,0.1,"(2, 2)",0.8418,0.059,449.4952640533447
1,drop-elm,fmnist,1500,badnet,0,0.1,"(2, 2)",0.8418,0.059,442.5074782371521
0,drop-elm,fmnist,1500,badnet,0,0.1,"(4, 4)",0.8416,0.22955555555555557,434.52359104156494
1,drop-elm,fmnist,1500,badnet,0,0.1,"(4, 4)",0.8416,0.22955555555555557,438.9090609550476
0,drop-elm,fmnist,1500,badnet,0,0.1,"(8, 8)",0.8417,0.8768888888888889,434.7841320037842
1,drop-elm,fmnist,1500,badnet,0,0.1,"(8, 8)",0.8417,0.8768888888888889,438.97616744041443
0,drop-elm,fmnist,1500,badnet,0,0.2,"(2, 2)",0.8422,0.107,441.65580582618713
1,drop-elm,fmnist,1500,badnet,0,0.2,"(2, 2)",0.8422,0.107,432.79135489463806
0,drop-elm,fmnist,1500,badnet,0,0.2,"(4, 4)",0.8414,0.4578888888888889,440.7557656764984
1,drop-elm,fmnist,1500,badnet,0,0.2,"(4, 4)",0.8414,0.4578888888888889,448.0603995323181
0,drop-elm,fmnist,1500,badnet,0,0.2,"(8, 8)",0.8421,0.9726666666666667,436.0249423980713
1,drop-elm,fmnist,1500,badnet,0,0.2,"(8, 8)",0.8421,0.9726666666666667,449.4437437057495
0,drop-elm,fmnist,2000,badnet,0,0.02,"(2, 2)",0.8484,0.03411111111111111,589.6148676872253
1,drop-elm,fmnist,2000,badnet,0,0.02,"(2, 2)",0.8484,0.03411111111111111,594.9075815677643
0,drop-elm,fmnist,2000,badnet,0,0.02,"(4, 4)",0.8483,0.034444444444444444,599.7918918132782
1,drop-elm,fmnist,2000,badnet,0,0.02,"(4, 4)",0.8483,0.034444444444444444,590.492607831955
0,drop-elm,fmnist,2000,badnet,0,0.02,"(8, 8)",0.8483,0.29544444444444445,585.9828498363495
1,drop-elm,fmnist,2000,badnet,0,0.02,"(8, 8)",0.8483,0.29544444444444445,589.6095519065857
0,drop-elm,fmnist,2000,badnet,0,0.05,"(2, 2)",0.848,0.042,592.5953946113586
1,drop-elm,fmnist,2000,badnet,0,0.05,"(2, 2)",0.848,0.042,580.7064483165741
0,drop-elm,fmnist,2000,badnet,0,0.05,"(4, 4)",0.8478,0.084,577.0656042098999
1,drop-elm,fmnist,2000,badnet,0,0.05,"(4, 4)",0.8478,0.084,586.7609736919403
0,drop-elm,fmnist,2000,badnet,0,0.05,"(8, 8)",0.8481,0.6557777777777778,574.2149076461792
1,drop-elm,fmnist,2000,badnet,0,0.05,"(8, 8)",0.8481,0.6557777777777778,569.5042409896851
0,drop-elm,fmnist,2000,badnet,0,0.1,"(2, 2)",0.848,0.058333333333333334,579.5085492134094
1,drop-elm,fmnist,2000,badnet,0,0.1,"(2, 2)",0.848,0.058333333333333334,582.1164193153381
0,drop-elm,fmnist,2000,badnet,0,0.1,"(4, 4)",0.8478,0.19977777777777778,587.2873141765594
1,drop-elm,fmnist,2000,badnet,0,0.1,"(4, 4)",0.8478,0.19977777777777778,582.9411904811859
0,drop-elm,fmnist,2000,badnet,0,0.1,"(8, 8)",0.8479,0.8763333333333333,587.6285412311554
1,drop-elm,fmnist,2000,badnet,0,0.1,"(8, 8)",0.8479,0.8763333333333333,588.288348197937
0,drop-elm,fmnist,2000,badnet,0,0.2,"(2, 2)",0.8481,0.11055555555555556,591.122394323349
1,drop-elm,fmnist,2000,badnet,0,0.2,"(2, 2)",0.8481,0.11055555555555556,580.3013532161713
0,drop-elm,fmnist,2000,badnet,0,0.2,"(4, 4)",0.8481,0.47688888888888886,567.6881475448608
1,drop-elm,fmnist,2000,badnet,0,0.2,"(4, 4)",0.8481,0.47688888888888886,566.943656206131
0,drop-elm,fmnist,2000,badnet,0,0.2,"(8, 8)",0.8475,0.9716666666666667,566.9501254558563
1,drop-elm,fmnist,2000,badnet,0,0.2,"(8, 8)",0.8475,0.9716666666666667,567.4006690979004
0,drelm,fmnist,500,badnet,0,0.02,"(2, 2)",0.8409500000000002,0.025666666666666667,36.26064491271973
1,drelm,fmnist,500,badnet,0,0.02,"(2, 2)",0.8409500000000002,0.025666666666666667,36.388190031051636
0,drelm,fmnist,500,badnet,0,0.02,"(4, 4)",0.8411000000000003,0.022777777777777782,36.189045429229736
1,drelm,fmnist,500,badnet,0,0.02,"(4, 4)",0.8411000000000003,0.022777777777777782,36.39980697631836
0,drelm,fmnist,500,badnet,0,0.02,"(8, 8)",0.8407000000000002,0.12066666666666669,36.389297008514404
1,drelm,fmnist,500,badnet,0,0.02,"(8, 8)",0.8407000000000002,0.12066666666666669,36.3921856880188
0,drelm,fmnist,500,badnet,0,0.05,"(2, 2)",0.8405000000000002,0.03177777777777778,36.40713334083557
1,drelm,fmnist,500,badnet,0,0.05,"(2, 2)",0.8405000000000002,0.03177777777777778,36.38356065750122
0,drelm,fmnist,500,badnet,0,0.05,"(4, 4)",0.8407000000000002,0.04722222222222223,36.463741302490234
1,drelm,fmnist,500,badnet,0,0.05,"(4, 4)",0.8407000000000002,0.04722222222222223,36.38652300834656
0,drelm,fmnist,500,badnet,0,0.05,"(8, 8)",0.8400000000000002,0.2571111111111111,36.37904930114746
1,drelm,fmnist,500,badnet,0,0.05,"(8, 8)",0.8400000000000002,0.2571111111111111,36.38476872444153
0,drelm,fmnist,500,badnet,0,0.1,"(2, 2)",0.8406500000000001,0.044444444444444446,36.378236055374146
1,drelm,fmnist,500,badnet,0,0.1,"(2, 2)",0.8406500000000001,0.044444444444444446,36.395331621170044
0,drelm,fmnist,500,badnet,0,0.1,"(4, 4)",0.8402500000000002,0.16433333333333333,36.39921450614929
1,drelm,fmnist,500,badnet,0,0.1,"(4, 4)",0.8402500000000002,0.16433333333333333,36.475552797317505
0,drelm,fmnist,500,badnet,0,0.1,"(8, 8)",0.8394500000000003,0.4656666666666667,36.39449071884155
