EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
0,mlelm,mnist,2000,badnet,0,1,"(4, 4)",0.9431000000000003,0.7284922394678492,53.295278549194336
0,mlelm,mnist,2000,badnet,0,1,"(8, 8)",0.9443000000000004,0.9930155210643016,53.313122510910034
0,mlelm,mnist,2000,badnet,0,2,"(2, 2)",0.9419000000000002,0.03492239467849224,53.32015562057495
0,mlelm,mnist,2000,badnet,0,2,"(4, 4)",0.9417000000000003,0.958980044345898,53.25972270965576
0,mlelm,mnist,2000,badnet,0,2,"(8, 8)",0.9457000000000002,0.9981152993348115,53.28364562988281
0,mlelm,mnist,2000,badnet,0,5,"(2, 2)",0.9442000000000004,0.7943458980044347,53.290141582489014
0,mlelm,mnist,2000,badnet,0,5,"(4, 4)",0.9405000000000002,0.9983370288248337,53.30826210975647
0,mlelm,mnist,2000,badnet,0,5,"(8, 8)",0.9424000000000003,1.0,53.3667311668396
0,mlelm,mnist,5000,badnet,0,0.2,"(2, 2)",0.9493000000000003,0.003991130820399113,383.2476329803467
0,mlelm,mnist,5000,badnet,0,0.2,"(4, 4)",0.9491000000000003,0.005321507760532151,436.7015287876129
0,mlelm,mnist,5000,badnet,0,0.2,"(8, 8)",0.9490000000000003,0.6352549889135255,445.5104262828827
0,mlelm,mnist,5000,badnet,0,0.5,"(2, 2)",0.9493000000000003,0.004988913525498891,438.80016326904297
0,mlelm,mnist,5000,badnet,0,0.5,"(4, 4)",0.9495000000000002,0.05177383592017738,437.3260123729706
0,mlelm,mnist,5000,badnet,0,0.5,"(8, 8)",0.9483000000000004,0.9463414634146341,434.30113434791565
0,mlelm,mnist,5000,badnet,0,1,"(2, 2)",0.9484000000000004,0.007095343680709534,439.6013391017914
0,mlelm,mnist,5000,badnet,0,1,"(4, 4)",0.9506000000000003,0.7441241685144124,439.66054368019104
0,mlelm,mnist,5000,badnet,0,1,"(8, 8)",0.9495000000000002,0.9951219512195122,438.3588342666626
0,mlelm,mnist,5000,badnet,0,2,"(2, 2)",0.9481000000000003,0.06042128603104213,434.43739342689514
0,mlelm,mnist,5000,badnet,0,2,"(4, 4)",0.9464000000000004,0.9634146341463414,439.30298376083374
0,mlelm,mnist,5000,badnet,0,2,"(8, 8)",0.9506000000000003,0.9994456762749445,439.99978518486023
0,mlelm,mnist,5000,badnet,0,5,"(2, 2)",0.9476000000000003,0.8069844789356984,434.78595662117004
0,mlelm,mnist,5000,badnet,0,5,"(4, 4)",0.9442000000000002,0.9976718403547673,435.13187885284424
0,mlelm,mnist,5000,badnet,0,5,"(8, 8)",0.9493000000000003,1.0,440.04321694374084
0,mlelm,mnist,8000,badnet,0,0.2,"(2, 2)",0.9536000000000004,0.003547671840354767,1305.0078418254852
0,mlelm,mnist,8000,badnet,0,0.2,"(4, 4)",0.9542000000000002,0.004878048780487805,1303.4663672447205
0,mlelm,mnist,8000,badnet,0,0.2,"(8, 8)",0.9568000000000003,0.6601995565410199,1294.6379153728485
0,mlelm,mnist,8000,badnet,0,0.5,"(2, 2)",0.9543000000000003,0.0041019955654102,1296.9117302894592
0,mlelm,mnist,8000,badnet,0,0.5,"(4, 4)",0.9530000000000003,0.06906873614190688,1306.9071145057678
